hhid,clust,rural,strata,survey,svyCode,wave
1.90602E+13,19621004,rural,7,2008/09,tza-nps-2008,wave 1
1.90602E+13,19621004,rural,7,2008/09,tza-nps-2008,wave 1
1.90602E+13,19621004,rural,7,2008/09,tza-nps-2008,wave 1
1.90602E+13,19621004,rural,7,2008/09,tza-nps-2008,wave 1
1.90602E+13,19621004,rural,7,2008/09,tza-nps-2008,wave 1
1.90602E+13,19621004,rural,7,2008/09,tza-nps-2008,wave 1
1.90602E+13,19621004,rural,7,2008/09,tza-nps-2008,wave 1
1.90603E+13,19628005,rural,7,2008/09,tza-nps-2008,wave 1
1.90603E+13,19628005,rural,7,2008/09,tza-nps-2008,wave 1
1.90603E+13,19628005,rural,7,2008/09,tza-nps-2008,wave 1
1.90603E+13,19628005,rural,7,2008/09,tza-nps-2008,wave 1
1.90603E+13,19628005,rural,7,2008/09,tza-nps-2008,wave 1
1.90603E+13,19628005,rural,7,2008/09,tza-nps-2008,wave 1
1.90603E+13,19628005,rural,7,2008/09,tza-nps-2008,wave 1
1.90603E+13,19628005,rural,7,2008/09,tza-nps-2008,wave 1
1.90701E+13,19707005,rural,7,2008/09,tza-nps-2008,wave 1
1.90701E+13,19707005,rural,7,2008/09,tza-nps-2008,wave 1
1.90701E+13,19707005,rural,7,2008/09,tza-nps-2008,wave 1
1.90701E+13,19707005,rural,7,2008/09,tza-nps-2008,wave 1
1.90701E+13,19707005,rural,7,2008/09,tza-nps-2008,wave 1
1.90701E+13,19707005,rural,7,2008/09,tza-nps-2008,wave 1
1.90701E+13,19707005,rural,7,2008/09,tza-nps-2008,wave 1
1.90701E+13,19707005,rural,7,2008/09,tza-nps-2008,wave 1
1.908E+13,19804321,urban,8,2008/09,tza-nps-2008,wave 1
1.908E+13,19804321,urban,8,2008/09,tza-nps-2008,wave 1
1.908E+13,19804321,urban,8,2008/09,tza-nps-2008,wave 1
1.908E+13,19804321,urban,8,2008/09,tza-nps-2008,wave 1
1.908E+13,19804321,urban,8,2008/09,tza-nps-2008,wave 1
1.908E+13,19804321,urban,8,2008/09,tza-nps-2008,wave 1
1.908E+13,19804321,urban,8,2008/09,tza-nps-2008,wave 1
1.908E+13,19804321,urban,8,2008/09,tza-nps-2008,wave 1
1.90801E+13,19806003,rural,7,2008/09,tza-nps-2008,wave 1
1.90801E+13,19806003,rural,7,2008/09,tza-nps-2008,wave 1
1.90801E+13,19806003,rural,7,2008/09,tza-nps-2008,wave 1
1.90801E+13,19806003,rural,7,2008/09,tza-nps-2008,wave 1
1.90801E+13,19806003,rural,7,2008/09,tza-nps-2008,wave 1
1.90801E+13,19806003,rural,7,2008/09,tza-nps-2008,wave 1
1.90801E+13,19806003,rural,7,2008/09,tza-nps-2008,wave 1
1.90801E+13,19806003,rural,7,2008/09,tza-nps-2008,wave 1
2.00102E+13,20117005,rural,7,2008/09,tza-nps-2008,wave 1
2.00102E+13,20117005,rural,7,2008/09,tza-nps-2008,wave 1
2.00102E+13,20117005,rural,7,2008/09,tza-nps-2008,wave 1
2.00102E+13,20117005,rural,7,2008/09,tza-nps-2008,wave 1
2.00102E+13,20117005,rural,7,2008/09,tza-nps-2008,wave 1
2.00102E+13,20117005,rural,7,2008/09,tza-nps-2008,wave 1
2.00102E+13,20117005,rural,7,2008/09,tza-nps-2008,wave 1
2.00102E+13,20117005,rural,7,2008/09,tza-nps-2008,wave 1
2.002E+13,20201003,rural,7,2008/09,tza-nps-2008,wave 1
2.002E+13,20201003,rural,7,2008/09,tza-nps-2008,wave 1
2.002E+13,20201003,rural,7,2008/09,tza-nps-2008,wave 1
2.002E+13,20201003,rural,7,2008/09,tza-nps-2008,wave 1
2.002E+13,20201003,rural,7,2008/09,tza-nps-2008,wave 1
2.002E+13,20201003,rural,7,2008/09,tza-nps-2008,wave 1
2.002E+13,20201003,rural,7,2008/09,tza-nps-2008,wave 1
2.002E+13,20201003,rural,7,2008/09,tza-nps-2008,wave 1
2.003E+13,20303002,rural,7,2008/09,tza-nps-2008,wave 1
2.003E+13,20303002,rural,7,2008/09,tza-nps-2008,wave 1
2.003E+13,20303002,rural,7,2008/09,tza-nps-2008,wave 1
2.003E+13,20303002,rural,7,2008/09,tza-nps-2008,wave 1
2.003E+13,20303002,rural,7,2008/09,tza-nps-2008,wave 1
2.003E+13,20303002,rural,7,2008/09,tza-nps-2008,wave 1
2.003E+13,20303002,rural,7,2008/09,tza-nps-2008,wave 1
2.003E+13,20303002,rural,7,2008/09,tza-nps-2008,wave 1
2.00302E+13,20324004,rural,7,2008/09,tza-nps-2008,wave 1
2.00302E+13,20324004,rural,7,2008/09,tza-nps-2008,wave 1
2.00302E+13,20324004,rural,7,2008/09,tza-nps-2008,wave 1
2.00302E+13,20324004,rural,7,2008/09,tza-nps-2008,wave 1
2.00302E+13,20324004,rural,7,2008/09,tza-nps-2008,wave 1
2.00302E+13,20324004,rural,7,2008/09,tza-nps-2008,wave 1
2.00302E+13,20324004,rural,7,2008/09,tza-nps-2008,wave 1
2.00302E+13,20324004,rural,7,2008/09,tza-nps-2008,wave 1
2.00401E+13,20409389,urban,8,2008/09,tza-nps-2008,wave 1
2.00401E+13,20409389,urban,8,2008/09,tza-nps-2008,wave 1
2.00401E+13,20409389,urban,8,2008/09,tza-nps-2008,wave 1
2.00401E+13,20409389,urban,8,2008/09,tza-nps-2008,wave 1
2.00401E+13,20409389,urban,8,2008/09,tza-nps-2008,wave 1
2.00401E+13,20409389,urban,8,2008/09,tza-nps-2008,wave 1
2.00401E+13,20409389,urban,8,2008/09,tza-nps-2008,wave 1
2.00401E+13,20409389,urban,8,2008/09,tza-nps-2008,wave 1
2.00402E+13,20420001,rural,7,2008/09,tza-nps-2008,wave 1
2.00402E+13,20420001,rural,7,2008/09,tza-nps-2008,wave 1
2.00402E+13,20420001,rural,7,2008/09,tza-nps-2008,wave 1
2.00402E+13,20420001,rural,7,2008/09,tza-nps-2008,wave 1
2.00402E+13,20420001,rural,7,2008/09,tza-nps-2008,wave 1
2.00402E+13,20420001,rural,7,2008/09,tza-nps-2008,wave 1
2.00402E+13,20420001,rural,7,2008/09,tza-nps-2008,wave 1
2.00402E+13,20420001,rural,7,2008/09,tza-nps-2008,wave 1
2.00501E+13,20511003,urban,8,2008/09,tza-nps-2008,wave 1
2.00501E+13,20511003,urban,8,2008/09,tza-nps-2008,wave 1
2.00501E+13,20511003,urban,8,2008/09,tza-nps-2008,wave 1
2.00501E+13,20511003,urban,8,2008/09,tza-nps-2008,wave 1
2.00501E+13,20511003,urban,8,2008/09,tza-nps-2008,wave 1
2.00501E+13,20511003,urban,8,2008/09,tza-nps-2008,wave 1
2.00501E+13,20511003,urban,8,2008/09,tza-nps-2008,wave 1
2.00501E+13,20511003,urban,8,2008/09,tza-nps-2008,wave 1
2.10101E+13,21110003,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21110003,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21110003,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21110003,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21110003,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21110003,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21110003,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21110003,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21114002,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21114002,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21114002,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21114002,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21114002,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21114002,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21114002,rural,9,2008/09,tza-nps-2008,wave 1
2.10101E+13,21114002,rural,9,2008/09,tza-nps-2008,wave 1
2.10201E+13,21209001,rural,9,2008/09,tza-nps-2008,wave 1
2.10201E+13,21209001,rural,9,2008/09,tza-nps-2008,wave 1
2.10201E+13,21209001,rural,9,2008/09,tza-nps-2008,wave 1
2.10201E+13,21209001,rural,9,2008/09,tza-nps-2008,wave 1
2.10201E+13,21209001,rural,9,2008/09,tza-nps-2008,wave 1
2.10201E+13,21209001,rural,9,2008/09,tza-nps-2008,wave 1
2.10201E+13,21209001,rural,9,2008/09,tza-nps-2008,wave 1
2.10201E+13,21209001,rural,9,2008/09,tza-nps-2008,wave 1
2.10301E+13,21309003,rural,9,2008/09,tza-nps-2008,wave 1
2.10301E+13,21309003,rural,9,2008/09,tza-nps-2008,wave 1
2.10301E+13,21309003,rural,9,2008/09,tza-nps-2008,wave 1
2.10301E+13,21309003,rural,9,2008/09,tza-nps-2008,wave 1
2.10301E+13,21309003,rural,9,2008/09,tza-nps-2008,wave 1
2.10301E+13,21309003,rural,9,2008/09,tza-nps-2008,wave 1
2.10301E+13,21309003,rural,9,2008/09,tza-nps-2008,wave 1
2.10301E+13,21309003,rural,9,2008/09,tza-nps-2008,wave 1
2.104E+13,21402004,rural,9,2008/09,tza-nps-2008,wave 1
2.104E+13,21402004,rural,9,2008/09,tza-nps-2008,wave 1
2.104E+13,21402004,rural,9,2008/09,tza-nps-2008,wave 1
2.104E+13,21402004,rural,9,2008/09,tza-nps-2008,wave 1
2.104E+13,21402004,rural,9,2008/09,tza-nps-2008,wave 1
2.104E+13,21402004,rural,9,2008/09,tza-nps-2008,wave 1
2.104E+13,21402004,rural,9,2008/09,tza-nps-2008,wave 1
2.104E+13,21402004,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21407003,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21407003,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21407003,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21407003,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21407003,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21407003,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21407003,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408001,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408001,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408001,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408001,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408001,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408001,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408001,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408001,rural,9,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408330,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408330,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408330,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408330,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408330,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408330,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408330,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408363,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408363,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408363,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408363,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408363,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408363,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408363,urban,10,2008/09,tza-nps-2008,wave 1
2.10401E+13,21408363,urban,10,2008/09,tza-nps-2008,wave 1
2.10501E+13,21514002,rural,9,2008/09,tza-nps-2008,wave 1
2.10501E+13,21514002,rural,9,2008/09,tza-nps-2008,wave 1
2.10501E+13,21514002,rural,9,2008/09,tza-nps-2008,wave 1
2.10501E+13,21514002,rural,9,2008/09,tza-nps-2008,wave 1
2.10501E+13,21514002,rural,9,2008/09,tza-nps-2008,wave 1
2.10501E+13,21514002,rural,9,2008/09,tza-nps-2008,wave 1
2.10501E+13,21514002,rural,9,2008/09,tza-nps-2008,wave 1
2.10501E+13,21514002,rural,9,2008/09,tza-nps-2008,wave 1
5.101E+13,51101032,rural,15,2008/09,tza-nps-2008,wave 1
5.101E+13,51101032,rural,15,2008/09,tza-nps-2008,wave 1
5.101E+13,51101032,rural,15,2008/09,tza-nps-2008,wave 1
5.101E+13,51101032,rural,15,2008/09,tza-nps-2008,wave 1
5.101E+13,51101032,rural,15,2008/09,tza-nps-2008,wave 1
5.101E+13,51101032,rural,15,2008/09,tza-nps-2008,wave 1
5.101E+13,51101032,rural,15,2008/09,tza-nps-2008,wave 1
5.101E+13,51101032,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51106016,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51106016,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51106016,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51106016,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51106016,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51106016,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51106016,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51106016,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51107052,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51107052,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51107052,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51107052,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51107052,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51107052,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51107052,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51107052,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51113041,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51113041,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51113041,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51113041,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51113041,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51113041,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51113041,rural,15,2008/09,tza-nps-2008,wave 1
5.10101E+13,51113041,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51201012,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51201012,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51201012,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51201012,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51201012,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51201012,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51201012,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51201012,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51202051,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51202051,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51202051,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51202051,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51202051,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51202051,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51202051,rural,15,2008/09,tza-nps-2008,wave 1
5.102E+13,51202051,rural,15,2008/09,tza-nps-2008,wave 1
5.10201E+13,51211011,rural,15,2008/09,tza-nps-2008,wave 1
5.10201E+13,51211011,rural,15,2008/09,tza-nps-2008,wave 1
5.10201E+13,51211011,rural,15,2008/09,tza-nps-2008,wave 1
5.10201E+13,51211011,rural,15,2008/09,tza-nps-2008,wave 1
5.10201E+13,51211011,rural,15,2008/09,tza-nps-2008,wave 1
5.10201E+13,51211011,rural,15,2008/09,tza-nps-2008,wave 1
5.10201E+13,51211011,rural,15,2008/09,tza-nps-2008,wave 1
5.10201E+13,51211011,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51216012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51216012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51216012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51216012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51216012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51216012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51216012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51216012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51222012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51222012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51222012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51222012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51222012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51222012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51222012,rural,15,2008/09,tza-nps-2008,wave 1
5.10202E+13,51222012,rural,15,2008/09,tza-nps-2008,wave 1
5.201E+13,52104013,rural,15,2008/09,tza-nps-2008,wave 1
5.201E+13,52104013,rural,15,2008/09,tza-nps-2008,wave 1
5.201E+13,52104013,rural,15,2008/09,tza-nps-2008,wave 1
5.201E+13,52104013,rural,15,2008/09,tza-nps-2008,wave 1
5.201E+13,52104013,rural,15,2008/09,tza-nps-2008,wave 1
5.201E+13,52104013,rural,15,2008/09,tza-nps-2008,wave 1
5.201E+13,52104013,rural,15,2008/09,tza-nps-2008,wave 1
5.201E+13,52104013,rural,15,2008/09,tza-nps-2008,wave 1
5.20102E+13,52121013,rural,15,2008/09,tza-nps-2008,wave 1
5.20102E+13,52121013,rural,15,2008/09,tza-nps-2008,wave 1
5.20102E+13,52121013,rural,15,2008/09,tza-nps-2008,wave 1
5.20102E+13,52121013,rural,15,2008/09,tza-nps-2008,wave 1
5.20102E+13,52121013,rural,15,2008/09,tza-nps-2008,wave 1
5.20102E+13,52121013,rural,15,2008/09,tza-nps-2008,wave 1
5.20102E+13,52121013,rural,15,2008/09,tza-nps-2008,wave 1
5.20102E+13,52121013,rural,15,2008/09,tza-nps-2008,wave 1
5.202E+13,52202005,urban,16,2008/09,tza-nps-2008,wave 1
5.202E+13,52202005,urban,16,2008/09,tza-nps-2008,wave 1
5.202E+13,52202005,urban,16,2008/09,tza-nps-2008,wave 1
5.202E+13,52202005,urban,16,2008/09,tza-nps-2008,wave 1
5.202E+13,52202005,urban,16,2008/09,tza-nps-2008,wave 1
5.202E+13,52202005,urban,16,2008/09,tza-nps-2008,wave 1
5.202E+13,52202005,urban,16,2008/09,tza-nps-2008,wave 1
5.202E+13,52202005,urban,16,2008/09,tza-nps-2008,wave 1
5.20201E+13,52209012,rural,15,2008/09,tza-nps-2008,wave 1
5.20201E+13,52209012,rural,15,2008/09,tza-nps-2008,wave 1
5.20201E+13,52209012,rural,15,2008/09,tza-nps-2008,wave 1
5.20201E+13,52209012,rural,15,2008/09,tza-nps-2008,wave 1
5.20201E+13,52209012,rural,15,2008/09,tza-nps-2008,wave 1
5.20201E+13,52209012,rural,15,2008/09,tza-nps-2008,wave 1
5.20201E+13,52209012,rural,15,2008/09,tza-nps-2008,wave 1
5.301E+13,53102304,urban,16,2008/09,tza-nps-2008,wave 1
5.301E+13,53102304,urban,16,2008/09,tza-nps-2008,wave 1
5.301E+13,53102304,urban,16,2008/09,tza-nps-2008,wave 1
5.301E+13,53102304,urban,16,2008/09,tza-nps-2008,wave 1
5.301E+13,53102304,urban,16,2008/09,tza-nps-2008,wave 1
5.301E+13,53102304,urban,16,2008/09,tza-nps-2008,wave 1
5.301E+13,53102304,urban,16,2008/09,tza-nps-2008,wave 1
5.301E+13,53102304,urban,16,2008/09,tza-nps-2008,wave 1
5.30101E+13,53107021,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53107021,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53107021,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53107021,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53107021,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53107021,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53107021,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53107021,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53108072,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53108072,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53108072,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53108072,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53108072,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53108072,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53108072,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53108072,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53113012,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53113012,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53113012,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53113012,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53113012,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53113012,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53113012,rural,15,2008/09,tza-nps-2008,wave 1
5.30101E+13,53113012,rural,15,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116313,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116313,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116313,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116313,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116313,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116313,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116313,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116313,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116318,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116318,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116318,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116318,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116318,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116318,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116318,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116318,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116326,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116326,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116326,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116326,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116326,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116326,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116326,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53116326,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53119011,rural,15,2008/09,tza-nps-2008,wave 1
5.30102E+13,53119011,rural,15,2008/09,tza-nps-2008,wave 1
5.30102E+13,53119011,rural,15,2008/09,tza-nps-2008,wave 1
5.30102E+13,53119011,rural,15,2008/09,tza-nps-2008,wave 1
5.30102E+13,53119011,rural,15,2008/09,tza-nps-2008,wave 1
5.30102E+13,53119011,rural,15,2008/09,tza-nps-2008,wave 1
5.30102E+13,53119011,rural,15,2008/09,tza-nps-2008,wave 1
5.30102E+13,53119011,rural,15,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122035,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122035,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122035,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122035,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122035,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122035,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122035,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122035,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122045,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122045,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122045,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122045,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122045,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122045,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122045,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53122045,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53124307,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53124307,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53124307,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53124307,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53124307,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53124307,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53124307,urban,16,2008/09,tza-nps-2008,wave 1
5.30102E+13,53124307,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53125306,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53125306,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53125306,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53125306,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53125306,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53125306,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53125306,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53125306,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53126312,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53126312,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53126312,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53126312,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53126312,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53126312,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53126312,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53126312,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53128325,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53128325,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53128325,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53128325,urban,16,2008/09,tza-nps-2008,wave 1
5.30103E+13,53128325,urban,16,2008/09,tza-nps-2008,wave 1
