X,Y,y3_hhid,lat_mod,lon_mod,DN,Label,Description
37.00639,-6.32727,0480-001,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0480-003,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0480-004,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0480-005,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0481-001,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0482-001,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0482-003,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0483-001,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0483-005,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0484-001,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
37.00639,-6.32727,0486-001,-6.32727,37.00639,102,lo-lo,"Low agricultural potential, Low market access"
36.72074,-8.66419,0516-001,-8.66419,36.72074,102,lo-lo,"Low agricultural potential, Low market access"
36.72074,-8.66419,0517-001,-8.66419,36.72074,102,lo-lo,"Low agricultural potential, Low market access"
36.67148,-8.33555,0517-004,-8.33555,36.67148,102,lo-lo,"Low agricultural potential, Low market access"
36.72074,-8.66419,0517-008,-8.66419,36.72074,102,lo-lo,"Low agricultural potential, Low market access"
36.72074,-8.66419,0519-001,-8.66419,36.72074,102,lo-lo,"Low agricultural potential, Low market access"
36.72074,-8.66419,0520-001,-8.66419,36.72074,102,lo-lo,"Low agricultural potential, Low market access"
34.54212,-4.38397,0521-001,-4.38397,34.54212,102,lo-lo,"Low agricultural potential, Low market access"
36.72074,-8.66419,0522-001,-8.66419,36.72074,102,lo-lo,"Low agricultural potential, Low market access"
36.72074,-8.66419,0523-001,-8.66419,36.72074,102,lo-lo,"Low agricultural potential, Low market access"
36.72074,-8.66419,0524-001,-8.66419,36.72074,102,lo-lo,"Low agricultural potential, Low market access"
36.72074,-8.66419,0525-001,-8.66419,36.72074,102,lo-lo,"Low agricultural potential, Low market access"
36.72077,-8.73648,0526-001,-8.73648,36.72077,102,lo-lo,"Low agricultural potential, Low market access"
36.72077,-8.73648,0527-001,-8.73648,36.72077,102,lo-lo,"Low agricultural potential, Low market access"
36.72077,-8.73648,0528-001,-8.73648,36.72077,102,lo-lo,"Low agricultural potential, Low market access"
36.72077,-8.73648,0529-001,-8.73648,36.72077,102,lo-lo,"Low agricultural potential, Low market access"
36.72077,-8.73648,0530-001,-8.73648,36.72077,102,lo-lo,"Low agricultural potential, Low market access"
36.72077,-8.73648,0531-001,-8.73648,36.72077,102,lo-lo,"Low agricultural potential, Low market access"
36.72077,-8.73648,0532-001,-8.73648,36.72077,102,lo-lo,"Low agricultural potential, Low market access"
36.72077,-8.73648,0533-001,-8.73648,36.72077,102,lo-lo,"Low agricultural potential, Low market access"
37.81582,-5.97566,0569-001,-5.97566,37.81582,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0576-001,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0577-001,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0577-007,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0578-001,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0579-001,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0580-001,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0580-002,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0580-003,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0581-001,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0582-001,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0582-003,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
37.66168,-5.9564,0583-001,-5.9564,37.66168,102,lo-lo,"Low agricultural potential, Low market access"
38.23232,-4.46436,0679-104,-4.46436,38.23232,102,lo-lo,"Low agricultural potential, Low market access"
35.0102,-10.94213,0766-006,-10.94213,35.0102,102,lo-lo,"Low agricultural potential, Low market access"
38.37559,-5.01558,0808-007,-5.01558,38.37559,102,lo-lo,"Low agricultural potential, Low market access"
31.64995,-1.17401,0815-001,-1.17401,31.64995,102,lo-lo,"Low agricultural potential, Low market access"
32.85518,-9.00309,0870-001,-9.00309,32.85518,102,lo-lo,"Low agricultural potential, Low market access"
39.07603,-6.66645,0894-001,-6.66645,39.07603,102,lo-lo,"Low agricultural potential, Low market access"
39.07603,-6.66645,0896-002,-6.66645,39.07603,102,lo-lo,"Low agricultural potential, Low market access"
39.07603,-6.66645,0897-001,-6.66645,39.07603,102,lo-lo,"Low agricultural potential, Low market access"
39.07603,-6.66645,0899-001,-6.66645,39.07603,102,lo-lo,"Low agricultural potential, Low market access"
39.07603,-6.66645,0900-001,-6.66645,39.07603,102,lo-lo,"Low agricultural potential, Low market access"
39.07603,-6.66645,0901-001,-6.66645,39.07603,102,lo-lo,"Low agricultural potential, Low market access"
39.07603,-6.66645,0903-001,-6.66645,39.07603,102,lo-lo,"Low agricultural potential, Low market access"
36.39277,-8.77754,0914-104,-8.77754,36.39277,102,lo-lo,"Low agricultural potential, Low market access"
34.6922,-10.09588,0954-001,-10.09588,34.6922,102,lo-lo,"Low agricultural potential, Low market access"
35.29386,-10.47902,0987-001,-10.47902,35.29386,102,lo-lo,"Low agricultural potential, Low market access"
30.84706,-1.50249,1017-001,-1.50249,30.84706,102,lo-lo,"Low agricultural potential, Low market access"
39.81554,-5.11461,1047-108,-5.11461,39.81554,102,lo-lo,"Low agricultural potential, Low market access"
38.99304,-10.52216,1081-105,-10.52216,38.99304,102,lo-lo,"Low agricultural potential, Low market access"
38.92107,-10.11726,1154-001,-10.11726,38.92107,102,lo-lo,"Low agricultural potential, Low market access"
34.66095,-5.07972,1162-003,-5.07972,34.66095,102,lo-lo,"Low agricultural potential, Low market access"
38.82158,-10.22936,1302-002,-10.22936,38.82158,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1319-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1320-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1321-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1322-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1323-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1323-003,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1323-005,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1324-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1325-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1326-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1327-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1328-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1329-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1330-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1330-005,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.96338,-8.43166,1331-001,-8.43166,38.96338,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1332-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1333-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1334-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1335-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1335-005,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.93481,-8.80119,1336-006,-8.80119,38.93481,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1337-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1338-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1339-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1340-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1341-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
38.87871,-8.82654,1342-001,-8.82654,38.87871,102,lo-lo,"Low agricultural potential, Low market access"
39.14812,-10.85672,1361-005,-10.85672,39.14812,102,lo-lo,"Low agricultural potential, Low market access"
39.28193,-10.2345,1369-001,-10.2345,39.28193,102,lo-lo,"Low agricultural potential, Low market access"
39.28193,-10.2345,1370-001,-10.2345,39.28193,102,lo-lo,"Low agricultural potential, Low market access"
39.28193,-10.2345,1372-001,-10.2345,39.28193,102,lo-lo,"Low agricultural potential, Low market access"
39.28193,-10.2345,1373-001,-10.2345,39.28193,102,lo-lo,"Low agricultural potential, Low market access"
39.27054,-10.11251,1374-001,-10.11251,39.27054,102,lo-lo,"Low agricultural potential, Low market access"
39.28193,-10.2345,1375-001,-10.2345,39.28193,102,lo-lo,"Low agricultural potential, Low market access"
39.28193,-10.2345,1376-001,-10.2345,39.28193,102,lo-lo,"Low agricultural potential, Low market access"
39.28193,-10.2345,1377-001,-10.2345,39.28193,102,lo-lo,"Low agricultural potential, Low market access"
39.28193,-10.2345,1379-001,-10.2345,39.28193,102,lo-lo,"Low agricultural potential, Low market access"
39.28193,-10.2345,1380-001,-10.2345,39.28193,102,lo-lo,"Low agricultural potential, Low market access"
38.0273,-10.58353,1398-001,-10.58353,38.0273,102,lo-lo,"Low agricultural potential, Low market access"
38.0273,-10.58353,1399-001,-10.58353,38.0273,102,lo-lo,"Low agricultural potential, Low market access"
38.0273,-10.58353,1400-001,-10.58353,38.0273,102,lo-lo,"Low agricultural potential, Low market access"
38.0273,-10.58353,1400-002,-10.58353,38.0273,102,lo-lo,"Low agricultural potential, Low market access"
38.0273,-10.58353,1401-001,-10.58353,38.0273,102,lo-lo,"Low agricultural potential, Low market access"
38.0273,-10.58353,1402-002,-10.58353,38.0273,102,lo-lo,"Low agricultural potential, Low market access"
38.0273,-10.58353,1403-001,-10.58353,38.0273,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1405-001,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1406-001,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1407-001,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1409-001,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1410-001,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1410-002,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1411-002,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1412-001,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1413-001,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1414-001,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.89751,-9.80098,1415-001,-9.80098,37.89751,102,lo-lo,"Low agricultural potential, Low market access"
37.97012,-9.6754,1415-003,-9.6754,37.97012,102,lo-lo,"Low agricultural potential, Low market access"
37.87676,-10.22432,1417-001,-10.22432,37.87676,102,lo-lo,"Low agricultural potential, Low market access"
37.87676,-10.22432,1418-001,-10.22432,37.87676,102,lo-lo,"Low agricultural potential, Low market access"
37.87676,-10.22432,1419-001,-10.22432,37.87676,102,lo-lo,"Low agricultural potential, Low market access"
37.87676,-10.22432,1420-001,-10.22432,37.87676,102,lo-lo,"Low agricultural potential, Low market access"
37.87676,-10.22432,1421-001,-10.22432,37.87676,102,lo-lo,"Low agricultural potential, Low market access"
37.87676,-10.22432,1422-001,-10.22432,37.87676,102,lo-lo,"Low agricultural potential, Low market access"
37.87676,-10.22432,1423-001,-10.22432,37.87676,102,lo-lo,"Low agricultural potential, Low market access"
37.87676,-10.22432,1424-001,-10.22432,37.87676,102,lo-lo,"Low agricultural potential, Low market access"
37.4031,-9.59512,1425-001,-9.59512,37.4031,102,lo-lo,"Low agricultural potential, Low market access"
37.94295,-9.68881,1426-001,-9.68881,37.94295,102,lo-lo,"Low agricultural potential, Low market access"
37.4031,-9.59512,1427-001,-9.59512,37.4031,102,lo-lo,"Low agricultural potential, Low market access"
37.4031,-9.59512,1428-002,-9.59512,37.4031,102,lo-lo,"Low agricultural potential, Low market access"
37.4031,-9.59512,1429-001,-9.59512,37.4031,102,lo-lo,"Low agricultural potential, Low market access"
37.4031,-9.59512,1430-001,-9.59512,37.4031,102,lo-lo,"Low agricultural potential, Low market access"
37.4031,-9.59512,1431-001,-9.59512,37.4031,102,lo-lo,"Low agricultural potential, Low market access"
37.4031,-9.59512,1432-001,-9.59512,37.4031,102,lo-lo,"Low agricultural potential, Low market access"
37.4031,-9.59512,1433-001,-9.59512,37.4031,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1434-001,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1435-001,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1436-001,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1437-001,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1438-001,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1439-001,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1440-002,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1440-007,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1441-001,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.98105,-9.80361,1442-001,-9.80361,37.98105,102,lo-lo,"Low agricultural potential, Low market access"
37.89412,-9.81556,1442-002,-9.81556,37.89412,102,lo-lo,"Low agricultural potential, Low market access"
39.30551,-10.34634,1448-003,-10.34634,39.30551,102,lo-lo,"Low agricultural potential, Low market access"
34.94411,-4.59231,1448-004,-4.59231,34.94411,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1526-001,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1526-002,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1527-001,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1527-004,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1528-001,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1529-001,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1530-001,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1531-001,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1532-001,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.77963,-10.4334,1532-002,-10.4334,39.77963,102,lo-lo,"Low agricultural potential, Low market access"
39.60292,-10.65093,1544-102,-10.65093,39.60292,102,lo-lo,"Low agricultural potential, Low market access"
39.35894,-10.91839,1573-006,-10.91839,39.35894,102,lo-lo,"Low agricultural potential, Low market access"
39.73999,-10.71346,1577-003,-10.71346,39.73999,102,lo-lo,"Low agricultural potential, Low market access"
38.60744,-10.17985,1579-002,-10.17985,38.60744,102,lo-lo,"Low agricultural potential, Low market access"
39.38084,-10.59927,1580-002,-10.59927,39.38084,102,lo-lo,"Low agricultural potential, Low market access"
39.33268,-10.74798,1581-001,-10.74798,39.33268,102,lo-lo,"Low agricultural potential, Low market access"
39.40372,-10.93099,1582-001,-10.93099,39.40372,102,lo-lo,"Low agricultural potential, Low market access"
39.40372,-10.93099,1583-001,-10.93099,39.40372,102,lo-lo,"Low agricultural potential, Low market access"
39.40372,-10.93099,1584-001,-10.93099,39.40372,102,lo-lo,"Low agricultural potential, Low market access"
39.40372,-10.93099,1585-001,-10.93099,39.40372,102,lo-lo,"Low agricultural potential, Low market access"
39.40372,-10.93099,1587-001,-10.93099,39.40372,102,lo-lo,"Low agricultural potential, Low market access"
39.40372,-10.93099,1588-001,-10.93099,39.40372,102,lo-lo,"Low agricultural potential, Low market access"
39.40372,-10.93099,1589-001,-10.93099,39.40372,102,lo-lo,"Low agricultural potential, Low market access"
39.36464,-10.57839,1600-001,-10.57839,39.36464,102,lo-lo,"Low agricultural potential, Low market access"
39.36464,-10.57839,1601-001,-10.57839,39.36464,102,lo-lo,"Low agricultural potential, Low market access"
39.36464,-10.57839,1602-001,-10.57839,39.36464,102,lo-lo,"Low agricultural potential, Low market access"
39.36464,-10.57839,1603-001,-10.57839,39.36464,102,lo-lo,"Low agricultural potential, Low market access"
39.36464,-10.57839,1604-001,-10.57839,39.36464,102,lo-lo,"Low agricultural potential, Low market access"
39.40593,-10.47399,1604-005,-10.47399,39.40593,102,lo-lo,"Low agricultural potential, Low market access"
39.36464,-10.57839,1605-001,-10.57839,39.36464,102,lo-lo,"Low agricultural potential, Low market access"
39.36464,-10.57839,1606-001,-10.57839,39.36464,102,lo-lo,"Low agricultural potential, Low market access"
39.36464,-10.57839,1607-001,-10.57839,39.36464,102,lo-lo,"Low agricultural potential, Low market access"
